"x","y_500","y_100","y_250","y_125","y_50"
1,0.00674434494186206,0.00674434494186206,0.00674434494186206,0.00674434494186206,0.00674434494186206
2,0.00674434494186206,0.00674434494186206,0.00674434494186206,0.00674434494186206,0.00674434494186206
3,0.00740776554573577,0.00674434494186206,0.00674434494186206,0.00674434494186206,0.00674434494186206
4,0.00740776554573577,0.00674434494186206,0.00674434494186206,0.00674434494186206,0.00674434494186206
5,0.00807111981152938,0.00674434494186206,0.00807111981152938,0.00674434494186206,0.00674434494186206
6,0.00807111981152938,0.00674434494186206,0.00807111981152938,0.00674434494186206,0.00674434494186206
7,0.0084249306448524,0.00674434494186206,0.00807111981152938,0.00674434494186206,0.00674434494186206
8,0.0084249306448524,0.00674434494186206,0.00807111981152938,0.00674434494186206,0.00674434494186206
9,0.00846913170762474,0.00674434494186206,0.00846913170762474,0.00846913170762474,0.00674434494186206
10,0.00846913170762474,0.00674434494186206,0.00846913170762474,0.00846913170762474,0.00674434494186206
11,0.00820379044356117,0.00820379044356117,0.00846913170762474,0.00846913170762474,0.00674434494186206
12,0.00820379044356117,0.00820379044356117,0.00846913170762474,0.00846913170762474,0.00674434494186206
13,0.00762890574702701,0.00820379044356117,0.00762890574702701,0.00846913170762474,0.00674434494186206
14,0.00762890574702701,0.00820379044356117,0.00762890574702701,0.00846913170762474,0.00674434494186206
15,0.00674434494186206,0.00820379044356117,0.00762890574702701,0.00846913170762474,0.00674434494186206
16,0.00674434494186206,0.00820379044356117,0.00762890574702701,0.00846913170762474,0.00674434494186206
17,0.00594832004403666,0.00820379044356117,0.00594832004403666,0.00594832004403666,0.00674434494186206
18,0.00594832004403666,0.00820379044356117,0.00594832004403666,0.00594832004403666,0.00674434494186206
19,0.00524069727175595,0.00820379044356117,0.00594832004403666,0.00594832004403666,0.00674434494186206
20,0.00524069727175595,0.00820379044356117,0.00594832004403666,0.00594832004403666,0.00674434494186206
21,0.00462154517436934,0.00462154517436934,0.00462154517436934,0.00594832004403666,0.00462154517436934
22,0.00462154517436934,0.00462154517436934,0.00462154517436934,0.00594832004403666,0.00462154517436934
23,0.00409086154060752,0.00462154517436934,0.00462154517436934,0.00594832004403666,0.00462154517436934
24,0.00409086154060752,0.00462154517436934,0.00462154517436934,0.00594832004403666,0.00462154517436934
25,0.00364858113802505,0.00462154517436934,0.00364858113802505,0.00364858113802505,0.00462154517436934
26,0.00364858113802505,0.00462154517436934,0.00364858113802505,0.00364858113802505,0.00462154517436934
27,0.00333900453651442,0.00462154517436934,0.00364858113802505,0.00364858113802505,0.00462154517436934
28,0.00333900453651442,0.00462154517436934,0.00364858113802505,0.00364858113802505,0.00462154517436934
29,0.00316209856703557,0.00462154517436934,0.00316209856703557,0.00364858113802505,0.00462154517436934
30,0.00316209856703557,0.00462154517436934,0.00316209856703557,0.00364858113802505,0.00462154517436934
31,0.00311789750426323,0.00311789750426323,0.00316209856703557,0.00364858113802505,0.00462154517436934
32,0.00311789750426323,0.00311789750426323,0.00316209856703557,0.00364858113802505,0.00462154517436934
33,0.00320633390448263,0.00311789750426323,0.00320633390448263,0.00320633390448263,0.00462154517436934
34,0.00320633390448263,0.00311789750426323,0.00320633390448263,0.00320633390448263,0.00462154517436934
35,0.00342747410577387,0.00311789750426323,0.00320633390448263,0.00320633390448263,0.00462154517436934
36,0.00342747410577387,0.00311789750426323,0.00320633390448263,0.00320633390448263,0.00462154517436934
37,0.00351591050599326,0.00311789750426323,0.00351591050599326,0.00320633390448263,0.00462154517436934
38,0.00351591050599326,0.00311789750426323,0.00351591050599326,0.00320633390448263,0.00462154517436934
39,0.00347170944322092,0.00311789750426323,0.00351591050599326,0.00320633390448263,0.00462154517436934
40,0.00347170944322092,0.00311789750426323,0.00351591050599326,0.00320633390448263,0.00462154517436934
41,0.00329480347374208,0.00329480347374208,0.00329480347374208,0.00329480347374208,0.00329480347374208
42,0.00329480347374208,0.00329480347374208,0.00329480347374208,0.00329480347374208,0.00329480347374208
43,0.00298522687223144,0.00329480347374208,0.00329480347374208,0.00329480347374208,0.00329480347374208
44,0.00298522687223144,0.00329480347374208,0.00329480347374208,0.00329480347374208,0.00329480347374208
45,0.00254294646964897,0.00329480347374208,0.00254294646964897,0.00329480347374208,0.00329480347374208
46,0.00254294646964897,0.00329480347374208,0.00254294646964897,0.00329480347374208,0.00329480347374208
47,0.00214493346791894,0.00329480347374208,0.00254294646964897,0.00329480347374208,0.00329480347374208
48,0.00214493346791894,0.00329480347374208,0.00254294646964897,0.00329480347374208,0.00329480347374208
49,0.00179113147967326,0.00329480347374208,0.00179113147967326,0.00179113147967326,0.00329480347374208
50,0.00179113147967326,0.00329480347374208,0.00179113147967326,0.00179113147967326,0.00329480347374208
51,0.00148154603308528,0.00148154603308528,0.00179113147967326,0.00179113147967326,0.00329480347374208
52,0.00148154603308528,0.00148154603308528,0.00179113147967326,0.00179113147967326,0.00329480347374208
53,0.00121619592394435,0.00148154603308528,0.00121619592394435,0.00179113147967326,0.00329480347374208
54,0.00121619592394435,0.00148154603308528,0.00121619592394435,0.00179113147967326,0.00329480347374208
55,0.000995073412807811,0.00148154603308528,0.00121619592394435,0.00179113147967326,0.00329480347374208
56,0.000995073412807811,0.00148154603308528,0.00121619592394435,0.00179113147967326,0.00329480347374208
57,0.000906620428068387,0.00148154603308528,0.000906620428068387,0.000906620428068387,0.00329480347374208
58,0.000906620428068387,0.00148154603308528,0.000906620428068387,0.000906620428068387,0.00329480347374208
59,0.000950846920438099,0.00148154603308528,0.000906620428068387,0.000906620428068387,0.00329480347374208
60,0.000950846920438099,0.00148154603308528,0.000906620428068387,0.000906620428068387,0.00329480347374208
61,0.0011277440448396,0.0011277440448396,0.0011277440448396,0.000906620428068387,0.0011277440448396
62,0.0011277440448396,0.0011277440448396,0.0011277440448396,0.000906620428068387,0.0011277440448396
63,0.00143732838579291,0.0011277440448396,0.0011277440448396,0.000906620428068387,0.0011277440448396
64,0.00143732838579291,0.0011277440448396,0.0011277440448396,0.000906620428068387,0.0011277440448396
65,0.00187957561933533,0.0011277440448396,0.00187957561933533,0.00187957561933533,0.0011277440448396
66,0.00187957561933533,0.0011277440448396,0.00187957561933533,0.00187957561933533,0.0011277440448396
67,0.00263141603890842,0.0011277440448396,0.00187957561933533,0.00187957561933533,0.0011277440448396
68,0.00263141603890842,0.0011277440448396,0.00187957561933533,0.00187957561933533,0.0011277440448396
69,0.00369281536983744,0.0011277440448396,0.00369281536983744,0.00187957561933533,0.0011277440448396
70,0.00369281536983744,0.0011277440448396,0.00369281536983744,0.00187957561933533,0.0011277440448396
71,0.00506382557695182,0.00506382557695182,0.00369281536983744,0.00187957561933533,0.0011277440448396
72,0.00506382557695182,0.00506382557695182,0.00369281536983744,0.00187957561933533,0.0011277440448396
73,0.00674434494186206,0.00506382557695182,0.00674434494186206,0.00674434494186206,0.0011277440448396
74,0.00674434494186206,0.00506382557695182,0.00674434494186206,0.00674434494186206,0.0011277440448396
75,0.00873454041540309,0.00506382557695182,0.00674434494186206,0.00674434494186206,0.0011277440448396
76,0.00873454041540309,0.00506382557695182,0.00674434494186206,0.00674434494186206,0.0011277440448396
77,0.0104592608430857,0.00506382557695182,0.0104592608430857,0.00674434494186206,0.0011277440448396
78,0.0104592608430857,0.00506382557695182,0.0104592608430857,0.00674434494186206,0.0011277440448396
79,0.0119187737884995,0.00506382557695182,0.0104592608430857,0.00674434494186206,0.0011277440448396
80,0.0119187737884995,0.00506382557695182,0.0104592608430857,0.00674434494186206,0.0011277440448396
81,0.0131128105824203,0.0131128105824203,0.0131128105824203,0.0131128105824203,0.0131128105824203
82,0.0131128105824203,0.0131128105824203,0.0131128105824203,0.0131128105824203,0.0131128105824203
83,0.0140415061122775,0.0131128105824203,0.0131128105824203,0.0131128105824203,0.0131128105824203
84,0.0140415061122775,0.0131128105824203,0.0131128105824203,0.0131128105824203,0.0131128105824203
85,0.0147049952655006,0.0131128105824203,0.0147049952655006,0.0131128105824203,0.0131128105824203
86,0.0147049952655006,0.0131128105824203,0.0147049952655006,0.0131128105824203,0.0131128105824203
87,0.01488179951659,0.0131128105824203,0.0147049952655006,0.0131128105824203,0.0131128105824203
88,0.01488179951659,0.0131128105824203,0.0147049952655006,0.0131128105824203,0.0131128105824203
89,0.0145723246334689,0.0131128105824203,0.0145723246334689,0.0145723246334689,0.0131128105824203
90,0.0145723246334689,0.0131128105824203,0.0145723246334689,0.0145723246334689,0.0131128105824203
91,0.0137761648482139,0.0137761648482139,0.0145723246334689,0.0145723246334689,0.0131128105824203
92,0.0137761648482139,0.0137761648482139,0.0145723246334689,0.0145723246334689,0.0131128105824203
93,0.0124937259287485,0.0137761648482139,0.0124937259287485,0.0145723246334689,0.0131128105824203
94,0.0124937259287485,0.0137761648482139,0.0124937259287485,0.0145723246334689,0.0131128105824203
95,0.0107246021071492,0.0137761648482139,0.0124937259287485,0.0145723246334689,0.0131128105824203
96,0.0107246021071492,0.0137761648482139,0.0124937259287485,0.0145723246334689,0.0131128105824203
97,0.00904415129158844,0.0137761648482139,0.00904415129158844,0.00904415129158844,0.0131128105824203
98,0.00904415129158844,0.0137761648482139,0.00904415129158844,0.00904415129158844,0.0131128105824203
99,0.00745196660850811,0.0137761648482139,0.00904415129158844,0.00904415129158844,0.0131128105824203
100,0.00745196660850811,0.0137761648482139,0.00904415129158844,0.00904415129158844,0.0131128105824203
101,0.00594832004403666,0.00594832004403666,0.00594832004403666,0.00904415129158844,0.00594832004403666
102,0.00594832004403666,0.00594832004403666,0.00594832004403666,0.00904415129158844,0.00594832004403666
103,0.0045330756051099,0.00594832004403666,0.00594832004403666,0.00904415129158844,0.00594832004403666
104,0.0045330756051099,0.00594832004403666,0.00594832004403666,0.00904415129158844,0.00594832004403666
105,0.00320633390448263,0.00594832004403666,0.00320633390448263,0.00320633390448263,0.00594832004403666
106,0.00320633390448263,0.00594832004403666,0.00320633390448263,0.00320633390448263,0.00594832004403666
107,0.00214493346791894,0.00594832004403666,0.00320633390448263,0.00320633390448263,0.00594832004403666
108,0.00214493346791894,0.00594832004403666,0.00320633390448263,0.00320633390448263,0.00594832004403666
109,0.00134887540105349,0.00594832004403666,0.00134887540105349,0.00320633390448263,0.00594832004403666
110,0.00134887540105349,0.00594832004403666,0.00134887540105349,0.00320633390448263,0.00594832004403666
111,0.000818171865867638,0.000818171865867638,0.00134887540105349,0.00320633390448263,0.00594832004403666
112,0.000818171865867638,0.000818171865867638,0.00134887540105349,0.00320633390448263,0.00594832004403666
113,0.000552817334188041,0.000818171865867638,0.000552817334188041,0.000552817334188041,0.00594832004403666
114,0.000552817334188041,0.000818171865867638,0.000552817334188041,0.000552817334188041,0.00594832004403666
115,0.000552817334188041,0.000818171865867638,0.000552817334188041,0.000552817334188041,0.00594832004403666
116,0.000552817334188041,0.000818171865867638,0.000552817334188041,0.000552817334188041,0.00594832004403666
117,0.000685492388758502,0.000818171865867638,0.000685492388758502,0.000552817334188041,0.00594832004403666
118,0.000685492388758502,0.000818171865867638,0.000685492388758502,0.000552817334188041,0.00594832004403666
119,0.000950846920438099,0.000818171865867638,0.000685492388758502,0.000552817334188041,0.00594832004403666
120,0.000950846920438099,0.000818171865867638,0.000685492388758502,0.000552817334188041,0.00594832004403666
121,0.00134887540105349,0.00134887540105349,0.00134887540105349,0.00134887540105349,0.00134887540105349
122,0.00134887540105349,0.00134887540105349,0.00134887540105349,0.00134887540105349,0.00134887540105349
123,0.00187957561933533,0.00134887540105349,0.00134887540105349,0.00134887540105349,0.00134887540105349
124,0.00187957561933533,0.00134887540105349,0.00134887540105349,0.00134887540105349,0.00134887540105349
125,0.00254294646964897,0.00134887540105349,0.00254294646964897,0.00134887540105349,0.00134887540105349
126,0.00254294646964897,0.00134887540105349,0.00254294646964897,0.00134887540105349,0.00134887540105349
127,0.00298522687223144,0.00134887540105349,0.00254294646964897,0.00134887540105349,0.00134887540105349
128,0.00298522687223144,0.00134887540105349,0.00254294646964897,0.00134887540105349,0.00134887540105349
129,0.00320633390448263,0.00134887540105349,0.00320633390448263,0.00320633390448263,0.00134887540105349
130,0.00320633390448263,0.00134887540105349,0.00320633390448263,0.00320633390448263,0.00134887540105349
131,0.00320633390448263,0.00320633390448263,0.00320633390448263,0.00320633390448263,0.00134887540105349
132,0.00320633390448263,0.00320633390448263,0.00320633390448263,0.00320633390448263,0.00134887540105349
133,0.00298522687223144,0.00320633390448263,0.00298522687223144,0.00320633390448263,0.00134887540105349
134,0.00298522687223144,0.00320633390448263,0.00298522687223144,0.00320633390448263,0.00134887540105349
135,0.00254294646964897,0.00320633390448263,0.00298522687223144,0.00320633390448263,0.00134887540105349
136,0.00254294646964897,0.00320633390448263,0.00298522687223144,0.00320633390448263,0.00134887540105349
137,0.00236607477484484,0.00320633390448263,0.00236607477484484,0.00236607477484484,0.00134887540105349
138,0.00236607477484484,0.00320633390448263,0.00236607477484484,0.00236607477484484,0.00134887540105349
139,0.00245451006942957,0.00320633390448263,0.00236607477484484,0.00236607477484484,0.00134887540105349
140,0.00245451006942957,0.00320633390448263,0.00236607477484484,0.00236607477484484,0.00134887540105349
141,0.00280832200838726,0.00280832200838726,0.00280832200838726,0.00236607477484484,0.00280832200838726
142,0.00280832200838726,0.00280832200838726,0.00280832200838726,0.00236607477484484,0.00280832200838726
143,0.00342747410577387,0.00280832200838726,0.00280832200838726,0.00236607477484484,0.00280832200838726
144,0.00342747410577387,0.00280832200838726,0.00280832200838726,0.00236607477484484,0.00280832200838726
145,0.00431196857285871,0.00280832200838726,0.00431196857285871,0.00431196857285871,0.00280832200838726
146,0.00431196857285871,0.00280832200838726,0.00431196857285871,0.00431196857285871,0.00280832200838726
147,0.00506382557695182,0.00280832200838726,0.00431196857285871,0.00431196857285871,0.00280832200838726
148,0.00506382557695182,0.00280832200838726,0.00431196857285871,0.00431196857285871,0.00280832200838726
149,0.00568297877997309,0.00280832200838726,0.00568297877997309,0.00431196857285871,0.00280832200838726
150,0.00568297877997309,0.00280832200838726,0.00568297877997309,0.00431196857285871,0.00280832200838726
151,0.0061694602453279,0.0061694602453279,0.00568297877997309,0.00431196857285871,0.00280832200838726
152,0.0061694602453279,0.0061694602453279,0.00568297877997309,0.00431196857285871,0.00280832200838726
153,0.00652327107865093,0.0061694602453279,0.00652327107865093,0.00652327107865093,0.00280832200838726
154,0.00652327107865093,0.0061694602453279,0.00652327107865093,0.00652327107865093,0.00280832200838726
155,0.00674434494186206,0.0061694602453279,0.00652327107865093,0.00652327107865093,0.00280832200838726
156,0.00674434494186206,0.0061694602453279,0.00652327107865093,0.00652327107865093,0.00280832200838726
157,0.00674434494186206,0.0061694602453279,0.00674434494186206,0.00652327107865093,0.00280832200838726
158,0.00674434494186206,0.0061694602453279,0.00674434494186206,0.00652327107865093,0.00280832200838726
159,0.00652327107865093,0.0061694602453279,0.00674434494186206,0.00652327107865093,0.00280832200838726
160,0.00652327107865093,0.0061694602453279,0.00674434494186206,0.00652327107865093,0.00280832200838726
161,0.00608099067606845,0.00608099067606845,0.00608099067606845,0.00608099067606845,0.00608099067606845
162,0.00608099067606845,0.00608099067606845,0.00608099067606845,0.00608099067606845,0.00608099067606845
163,0.00541763641027484,0.00608099067606845,0.00608099067606845,0.00608099067606845,0.00608099067606845
164,0.00541763641027484,0.00608099067606845,0.00608099067606845,0.00608099067606845,0.00608099067606845
165,0.0045330756051099,0.00608099067606845,0.0045330756051099,0.00608099067606845,0.00608099067606845
166,0.0045330756051099,0.00608099067606845,0.0045330756051099,0.00608099067606845,0.00608099067606845
167,0.00382548600186923,0.00608099067606845,0.0045330756051099,0.00608099067606845,0.00608099067606845
168,0.00382548600186923,0.00608099067606845,0.0045330756051099,0.00608099067606845,0.00608099067606845
169,0.00329480347374208,0.00608099067606845,0.00329480347374208,0.00329480347374208,0.00608099067606845
170,0.00329480347374208,0.00608099067606845,0.00329480347374208,0.00329480347374208,0.00608099067606845
171,0.00294099264041905,0.00294099264041905,0.00329480347374208,0.00329480347374208,0.00608099067606845
172,0.00294099264041905,0.00294099264041905,0.00329480347374208,0.00329480347374208,0.00608099067606845
173,0.00276408667094021,0.00294099264041905,0.00276408667094021,0.00329480347374208,0.00608099067606845
174,0.00276408667094021,0.00294099264041905,0.00276408667094021,0.00329480347374208,0.00608099067606845
175,0.00276408667094021,0.00294099264041905,0.00276408667094021,0.00329480347374208,0.00608099067606845
176,0.00276408667094021,0.00294099264041905,0.00276408667094021,0.00329480347374208,0.00608099067606845
177,0.00271985133349315,0.00294099264041905,0.00271985133349315,0.00271985133349315,0.00608099067606845
178,0.00271985133349315,0.00294099264041905,0.00271985133349315,0.00271985133349315,0.00608099067606845
179,0.00263141603890842,0.00294099264041905,0.00271985133349315,0.00271985133349315,0.00608099067606845
180,0.00263141603890842,0.00294099264041905,0.00271985133349315,0.00271985133349315,0.00608099067606845
181,0.00249874540687663,0.00249874540687663,0.00249874540687663,0.00271985133349315,0.00249874540687663
182,0.00249874540687663,0.00249874540687663,0.00249874540687663,0.00271985133349315,0.00249874540687663
183,0.00232183943739778,0.00249874540687663,0.00249874540687663,0.00271985133349315,0.00249874540687663
184,0.00232183943739778,0.00249874540687663,0.00249874540687663,0.00271985133349315,0.00249874540687663
185,0.00210070808118389,0.00249874540687663,0.00210070808118389,0.00210070808118389,0.00249874540687663
186,0.00210070808118389,0.00249874540687663,0.00210070808118389,0.00210070808118389,0.00249874540687663
187,0.00192380211170505,0.00249874540687663,0.00210070808118389,0.00210070808118389,0.00249874540687663
188,0.00192380211170505,0.00249874540687663,0.00210070808118389,0.00210070808118389,0.00249874540687663
189,0.00179113147967326,0.00249874540687663,0.00179113147967326,0.00210070808118389,0.00249874540687663
190,0.00179113147967326,0.00249874540687663,0.00179113147967326,0.00210070808118389,0.00249874540687663
191,0.00170267849493383,0.00170267849493383,0.00179113147967326,0.00210070808118389,0.00249874540687663
192,0.00170267849493383,0.00170267849493383,0.00179113147967326,0.00210070808118389,0.00249874540687663
193,0.00165845200256412,0.00170267849493383,0.00165845200256412,0.00165845200256412,0.00249874540687663
194,0.00165845200256412,0.00170267849493383,0.00165845200256412,0.00165845200256412,0.00249874540687663
195,0.00165845200256412,0.00170267849493383,0.00165845200256412,0.00165845200256412,0.00249874540687663
196,0.00165845200256412,0.00170267849493383,0.00165845200256412,0.00165845200256412,0.00249874540687663
197,0.00174690498730355,0.00170267849493383,0.00174690498730355,0.00165845200256412,0.00249874540687663
